Density, E_angle, E_bond, E_dihed, E_impro, E_vdwl, KinEng, Lx, Ly, Lz, PotEng, Press, Step, Temp, TotEng, Volume, f_avd, f_sxx_ave, f_syy_ave, f_szz_ave, v_Time, v_sxx, v_syy, v_szz
1.1674538, 44039.686, 9061.8021, -4571.7965, 291.90185, -3562.1674, 18796.565, 60.730152, 57.858681, 58.510507, 43994.877, -369.24633, 560000, 299.43767, 62791.442, 205592.26, 1.1659228, 2.709278, 2.8693589, 3.7730587, 280, -16.240123, 96.378427, 32.103348
1.1606511, 43949.635, 9081.1749, -4638.6614, 264.33214, -3476.1327, 18893.358, 60.492789, 58.140985, 58.79749, 43881.344, -124.10883, 562000, 300.97964, 62774.702, 206797.26, 1.16634, -4.2459551, -8.7838856, 2.1223873, 281, 54.645744, -10.041513, -6.8782488
1.1664635, 44219.275, 9090.7232, -4596.4287, 272.74218, -3574.2156, 18823.575, 60.58202, 58.241579, 58.317435, 44108.711, 25.988072, 564000, 299.86796, 62932.285, 205766.8, 1.1665329, -3.0219582, 5.3049955, 2.3166892, 282, -60.550582, 7.750388, 44.90047
1.1672166, 44107.146, 9182.2272, -4742.9559, 286.70709, -3494.7634, 18685.527, 60.759265, 57.697854, 58.657405, 44004.41, 131.48143, 566000, 297.66879, 62689.937, 205634.04, 1.1661398, 4.6923557, 5.5190225, 3.1923387, 283, -20.814894, -78.279462, 59.127288
1.1681859, 44016.385, 9126.3947, -4459.5868, 292.10066, -3528.9955, 18732.098, 60.617036, 57.843757, 58.598067, 44151.697, -477.9858, 568000, 298.41068, 62883.795, 205463.4, 1.1689289, -3.9773367, -12.53304, -0.76836831, 284, -0.12367945, 76.629425, 68.789986
1.1641016, 43927.204, 9063.3841, -4556.516, 289.24482, -3514.5697, 18809.708, 60.827037, 57.987899, 58.454984, 43855.669, -137.62434, 570000, 299.64706, 62665.377, 206184.29, 1.1675423, -3.0350181, 5.1832422, -1.0876259, 285, -126.56756, 12.646241, 155.75567
1.1678881, 44063.966, 8993.9234, -4577.6727, 300.52919, -3577.6989, 18791.918, 60.592135, 58.0783, 58.400297, 43873.399, -396.54214, 572000, 299.36365, 62665.317, 205515.8, 1.16752, 11.149676, -0.018741892, -0.85583608, 286, -34.422975, 97.979202, 56.982672
1.1722696, 44038.685, 8983.0613, -4517.5992, 290.50132, -3577.3939, 18936.737, 60.489054, 57.887453, 58.473316, 43920.579, -420.07083, 574000, 301.67067, 62857.315, 204747.66, 1.171155, -5.850282, 3.4920193, -2.7838142, 287, 3.5956466, 53.958066, 70.137318
1.1720227, 44120.773, 9224.8306, -4671.887, 291.15268, -3468.3802, 18919.579, 60.284226, 57.785359, 58.78803, 44154.402, 618.50534, 576000, 301.39734, 63073.98, 204790.79, 1.1675226, 4.9525888, 3.1615324, -3.8137336, 288, -97.49293, -48.680961, -41.83627
1.1647586, 44122.653, 8889.6782, -4460.5153, 300.72219, -3501.8593, 18905.242, 60.807106, 57.835894, 58.594757, 44019.29, 14.43932, 578000, 301.16896, 62924.532, 206067.99, 1.1677138, -7.4127825, -1.7726703, 10.040161, 289, -98.515903, 14.148334, 79.978376
1.1725928, 44168.763, 9034.2221, -4521.7996, 291.26527, -3581.5825, 18835.801, 60.848251, 57.550133, 58.45273, 44075.03, -465.4316, 580000, 300.06273, 62910.832, 204691.23, 1.1676071, 2.7077919, 0.98413913, -5.7429364, 290, 22.784839, 30.133238, 88.561494
1.1643427, 44066.425, 9047.8315, -4580.8212, 287.67959, -3544.1583, 18741.729, 60.77585, 57.693502, 58.790571, 43966.424, -55.247194, 582000, 298.56412, 62708.153, 206141.59, 1.1675985, -3.4663418, -3.4776555, 4.5532336, 291, 20.051323, -47.771688, 44.514131
1.170461, 44153.854, 9006.1229, -4755.4533, 295.76216, -3510.4566, 18927.22, 60.37268, 57.771965, 58.793852, 43859.597, 675.17617, 584000, 301.51907, 62786.817, 205064.04, 1.1663538, -0.14859166, 0.34491818, -3.9354894, 292, -108.02453, 26.349065, -123.56121
1.1670914, 44016.057, 8999.3654, -4545.8794, 282.47049, -3604.4315, 18755.817, 60.541827, 57.816067, 58.754011, 43836.155, -1013.0426, 586000, 298.78854, 62591.972, 205656.1, 1.1649649, -4.30698, 7.7031286, 4.1628209, 293, 157.31966, 111.97812, 38.641855
1.1667133, 44115.098, 9061.5965, -4576.7486, 292.0746, -3610.0164, 18822.999, 60.718594, 57.533058, 58.890216, 44014.531, -472.95689, 588000, 299.85877, 62837.529, 205722.74, 1.1684738, 1.3573091, -3.45784, 0.52251812, 294, 52.614491, -12.441586, 103.59417
1.1658013, 43993.415, 9092.8228, -4633.4479, 274.73028, -3538.4261, 18715.493, 60.604801, 57.902703, 58.669994, 43920.573, -403.16988, 590000, 298.14617, 62636.066, 205883.67, 1.1695458, -3.7474193, -3.2504508, -3.7641663, 295, 16.817152, 34.369135, 71.367277
1.1706609, 44284.192, 9016.9029, -4600.0607, 287.04862, -3524.8115, 18940.279, 60.567849, 57.797728, 58.568274, 44145.536, -150.40966, 592000, 301.7271, 63085.814, 205029.03, 1.1677885, 2.3451746, -1.3028745, -4.0316385, 296, 21.019389, 32.415182, -7.713794
1.1738131, 44059.542, 8991.8466, -4536.2204, 285.27816, -3615.3455, 18897.547, 60.2655, 57.548078, 58.958701, 43904.636, -446.50814, 594000, 301.04637, 62802.183, 204478.43, 1.1689624, -10.699826, 0.8246314, 9.7945399, 297, 25.703679, 38.673955, 71.349678
1.1692829, 44078.976, 9071.3536, -4677.8297, 263.99955, -3572.5095, 18949.701, 60.842989, 57.38218, 58.794847, 43864.5, -28.072238, 596000, 301.8772, 62814.201, 205270.65, 1.1689294, 5.5001286, -0.53634219, 2.3683197, 298, 47.672224, -34.472704, -4.666261
1.1676316, 44210.56, 8905.4214, -4656.1742, 304.81684, -3689.3226, 18873.103, 60.557655, 57.804573, 58.723155, 43798.161, -176.62424, 598000, 300.65697, 62671.264, 205560.95, 1.170332, -0.1096831, -0.078399371, 5.2264775, 299, -11.996687, 116.40748, -50.721439
1.1699616, 44174.287, 9104.0212, -4623.2447, 275.922, -3601.1586, 18994.593, 60.849983, 57.52585, 58.60725, 44059.466, -378.8616, 600000, 302.59235, 63054.059, 205151.57, 1.1713504, -5.2053893, 3.2583695, -6.9298176, 300, -29.768174, 150.45879, -5.5261601
1.1683094, 43908.522, 9191.3555, -4417.0727, 285.75976, -3557.8187, 18753.909, 60.730727, 57.720744, 58.606826, 44168.212, -489.91878, 602000, 298.75814, 62922.121, 205441.7, 1.1697326, 4.8229165, -10.047733, 4.7873811, 301, 163.48587, 36.35665, -50.919457
1.1740938, 44062.437, 9110.9389, -4466.8337, 290.7419, -3605.3834, 18883.591, 60.508189, 57.8846, 58.366878, 44083.514, 191.42216, 604000, 300.82404, 62967.105, 204429.54, 1.1703537, -2.1810904, 8.4366854, -8.9346965, 302, 34.225603, -72.34199, -20.071165
1.168401, 44178.643, 9043.2983, -4577.2237, 309.72468, -3573.74, 18696.208, 60.199569, 58.10596, 58.727358, 44101.039, -581.68834, 606000, 297.83895, 62797.247, 205425.58, 1.1710981, -6.6347675, -4.0499487, 14.989391, 303, -54.84203, 65.716633, 165.94411
1.1672628, 44027.03, 9166.2035, -4722.0169, 319.01686, -3514.5404, 18675.933, 60.779937, 57.92474, 58.405465, 43992.329, 984.62018, 608000, 297.51595, 62668.262, 205625.9, 1.1687804, -2.8075337, 7.8067737, -8.4529383, 304, -38.519608, -203.70309, -57.077222
1.1712173, 44170.947, 9132.5533, -4666.2668, 288.98962, -3584.9127, 18773.684, 60.639951, 57.813579, 58.454812, 44025.586, 194.48185, 610000, 299.07317, 62799.269, 204931.62, 1.1668126, 4.7973963, 0.04395733, 2.1721039, 305, 30.868925, -106.41869, 16.432148
1.1678618, 44038.815, 9014.8194, -4584.6162, 283.06994, -3609.6423, 18898.99, 60.491697, 57.751049, 58.83007, 43860.225, 23.143583, 612000, 301.06935, 62759.215, 205520.44, 1.1716274, -9.4802284, 0.66896425, -3.6817972, 306, -21.546531, 25.515225, -11.003765
1.1669874, 44198.671, 9030.0665, -4683.0105, 288.90795, -3540.921, 18864.563, 60.9105, 57.422136, 58.80426, 44009.471, 593.34207, 614000, 300.52091, 62874.034, 205674.43, 1.1714519, 1.2320739, -6.3600775, 6.4317622, 307, -47.272397, -186.315, 53.226238
1.1737019, 44249.791, 9076.0467, -4636.6358, 283.66284, -3597.0156, 18669.252, 60.966265, 57.467929, 58.367826, 44089.315, -154.47237, 616000, 297.40953, 62758.567, 204497.81, 1.1712869, 1.8098467, 0.5296538, 4.2463904, 308, 80.946393, -40.554431, 6.5637774
1.1737705, 44155.948, 9135.6141, -4723.4199, 304.50984, -3577.9348, 18840.612, 60.640112, 57.813169, 58.327922, 43996.926, 939.86874, 618000, 300.13936, 62837.538, 204485.86, 1.1699403, 5.4476769, -3.6252526, -1.4997637, 309, -137.661, -101.47683, -46.558766
1.1679209, 44033.867, 9194.6858, -4547.7936, 289.18209, -3559.4959, 18827.723, 60.45084, 58.033493, 58.580353, 44131.9, 298.96796, 620000, 299.93403, 62959.623, 205510.03, 1.1757592, -3.5187069, -6.4749149, -1.8156349, 310, 14.933499, -118.04174, 12.22946
1.1687856, 43999.435, 9055.271, -4522.6143, 321.42855, -3542.2759, 18709.592, 60.361428, 58.052417, 58.604613, 44002.92, 560.00047, 622000, 298.05216, 62712.512, 205358, 1.168959, 2.3764389, 5.2994307, -1.8188538, 311, 2.9603371, -173.53835, 0.3518683
1.1713476, 44035.169, 9070.3139, -4582.2032, 294.28989, -3553.3637, 18683.453, 60.345716, 57.628715, 58.921699, 43945.455, -114.3307, 624000, 297.63574, 62628.908, 204908.82, 1.1709048, -0.96065967, -3.8726236, -0.067166224, 312, 11.206891, 18.007128, 5.5396569
1.1724888, 44131.441, 9000.813, -4546.529, 287.86718, -3644.5798, 19029.056, 60.352622, 57.516478, 58.97247, 43905.461, -232.95362, 626000, 303.14136, 62934.517, 204709.38, 1.1691582, 0.55670538, -4.7365388, 7.4484457, 313, -37.290556, 44.813214, 63.289418
1.1694433, 44079.972, 9057.7804, -4593.6997, 291.30435, -3568.2241, 18796.601, 60.467086, 57.935596, 58.587202, 43962.339, 57.29652, 628000, 299.43825, 62758.94, 205242.49, 1.1685723, -0.87939863, 3.7343701, -4.5851414, 314, 62.933423, -74.495589, -5.8545443
1.1713839, 44107.041, 9089.2149, -4627.6908, 300.2733, -3584.8683, 18828.447, 60.264235, 58.175703, 58.444808, 43987.658, 322.25788, 630000, 299.94557, 62816.105, 204902.48, 1.1691342, 2.7316582, 3.4698168, 1.6446636, 315, -13.032988, -78.0891, -6.8362511
1.1676851, 44017.739, 9049.9863, -4589.041, 290.71676, -3496.6573, 18755.308, 60.332201, 57.86272, 58.880662, 43982.626, 567.28512, 632000, 298.78043, 62737.934, 205551.52, 1.1695083, -0.092382193, 4.0350086, -0.41792019, 316, -114.54264, -23.555378, -34.342473
1.1690053, 43991.742, 9112.7802, -4538.7026, 301.88399, -3537.4709, 18826.379, 60.496742, 57.844838, 58.672334, 44037.564, -432.414, 634000, 299.91262, 62863.943, 205319.39, 1.1735387, -4.75931, -9.9408209, 0.6615302, 317, 48.928206, 79.337532, 3.1773084
1.1693747, 44188.795, 8963.0546, -4503.2745, 297.32287, -3580.6245, 18718.677, 60.339218, 58.076188, 58.572667, 44089.972, -575.04944, 636000, 298.19689, 62808.649, 205254.54, 1.1687084, 1.6389519, 0.15815676, -0.039012369, 318, 65.495573, 5.0344704, 104.27061
1.1666413, 44062.005, 9034.4485, -4647.5443, 283.24841, -3525.1848, 18779.033, 60.435679, 57.863224, 58.831929, 43905.087, -337.01732, 638000, 299.15839, 62684.12, 205735.45, 1.168138, -0.94840332, 3.4945361, 2.3595356, 319, 27.34421, -16.001774, 91.102404
1.1644224, 44167.711, 9074.2957, -4514.3269, 299.54909, -3514.0897, 18808.835, 60.558319, 58.062765, 58.622505, 44214.993, -557.84961, 640000, 299.63314, 63023.828, 206127.48, 1.1673473, 8.2360271, -3.6152935, -2.4536827, 320, 18.217523, 50.695944, 100.65887
1.167512, 44072.1, 9015.6873, -4595.7445, 280.27421, -3583.8622, 18856.364, 60.395357, 58.157722, 58.529413, 43899.721, -66.548375, 642000, 300.3903, 62756.085, 205582.01, 1.1700263, -7.331074, -3.5147187, 0.74340363, 321, -2.7086359, 20.386157, 2.551521
1.1676997, 44181.909, 9149.683, -4690.3922, 286.7762, -3459.4869, 18639.745, 60.602663, 58.293885, 58.183601, 44177.272, 971.89001, 644000, 296.93947, 62817.017, 205548.97, 1.1691459, 1.9347509, 6.5041826, -1.5325072, 322, -100.24859, -59.915577, -135.26609
1.1675105, 44091.39, 8953.265, -4602.0976, 278.53704, -3539.6787, 18846.197, 60.411025, 57.93476, 58.739499, 43888.007, -531.61141, 646000, 300.22834, 62734.205, 205582.27, 1.1693735, -1.8596036, -0.4692135, -5.761047, 323, 90.937246, 31.899545, 38.759788
1.1710532, 43956.083, 9030.5295, -4638.3889, 302.85006, -3522.8026, 18759.138, 60.11075, 57.750701, 59.041912, 43821.772, 1186.8233, 648000, 298.84145, 62580.911, 204960.33, 1.1669286, 6.5016192, 4.1370072, -1.0684006, 324, -58.512777, -107.39499, -194.85683
1.1690554, 44108.74, 9112.5202, -4633.6952, 310.02551, -3621.4696, 19036.186, 60.063702, 57.68526, 59.256286, 43993.209, -389.17909, 650000, 303.25495, 63029.395, 205310.6, 1.1701036, -3.1792034, -9.2351608, 9.0389372, 325, -13.326962, 51.609651, 80.018025
1.1688191, 44002.549, 9044.9738, -4567.6922, 270.01463, -3578.6105, 18883.012, 60.152976, 58.181569, 58.675472, 43871.721, -489.9198, 652000, 300.81481, 62754.732, 205352.1, 1.1703818, -3.9922847, 0.52562956, -0.36741805, 326, 17.833469, 60.080603, 71.009299
1.1757506, 44106.984, 8931.3624, -4581.1388, 288.92972, -3587.1537, 18735.304, 60.123199, 58.130322, 58.409897, 43847.954, -39.917896, 654000, 298.46176, 62583.258, 204141.48, 1.1688629, -3.4515777, -0.45137967, 2.4364724, 327, 28.960505, -48.476566, 31.650103
1.1720476, 44071.806, 9037.2234, -4593.5757, 300.15118, -3492.8667, 18777.91, 60.506237, 57.954304, 58.400336, 44037.512, 61.0458, 656000, 299.14049, 62815.422, 204786.44, 1.1718812, -0.084220808, 0.56025345, -4.4319895, 328, -85.839101, 64.544791, 2.7379124
1.1692894, 44158.945, 9127.7232, -4645.2942, 283.18324, -3596.5099, 18637.731, 60.574185, 57.873205, 58.554373, 44052.614, -245.41501, 658000, 296.90738, 62690.345, 205269.51, 1.1711181, 0.022058687, -0.58220775, 0.28247626, 329, 47.72614, 44.435901, -17.562013
1.1704081, 44139.739, 9056.6035, -4795.0705, 290.94643, -3606.7148, 18677.481, 60.60304, 57.652524, 58.694362, 43812.375, 980.83821, 660000, 297.54061, 62489.855, 205073.3, 1.1733556, -3.3810962, -5.3814235, -2.4597719, 330, -112.05693, -135.06016, -51.033205
1.1727108, 44187.653, 9177.9254, -4706.1581, 276.08005, -3597.6375, 18830.746, 60.85269, 57.499525, 58.494023, 44061.092, -130.87543, 662000, 299.98219, 62891.837, 204670.63, 1.169182, -0.46313885, 0.30777797, 2.9051415, 331, 9.1971605, 40.388697, -9.8029998
1.174486, 44214.443, 9023.543, -4630.1247, 273.89675, -3633.3227, 18499.816, 60.658988, 57.629029, 58.460451, 43969.977, 16.470539, 664000, 294.71034, 62469.794, 204361.28, 1.1706409, 6.3814825, -1.5886568, -0.32009903, 332, -23.632162, 11.149037, 7.476493
1.1731658, 43987.978, 9012.031, -4493.3914, 294.7854, -3593.1281, 18766.159, 60.426739, 57.794269, 58.583204, 43919.028, -169.20234, 666000, 298.9533, 62685.187, 204591.25, 1.1693099, -1.4667959, 8.7183828, 1.6990537, 333, -64.182625, 31.584265, 84.031641
1.1769909, 43975.46, 9014.3176, -4616.911, 269.29945, -3670.2548, 18856.205, 60.682201, 57.393831, 58.552684, 43679.132, -872.31499, 668000, 300.38776, 62535.337, 203926.35, 1.1745853, -2.6084634, -6.5156297, -3.3565822, 334, 143.0714, 65.955364, 56.135187
1.16918, 43759.797, 9046.7843, -4552.7793, 287.97562, -3491.1748, 19109.872, 60.549427, 57.30826, 59.161316, 43732.661, -122.91577, 670000, 304.4288, 62842.533, 205288.72, 1.1715083, 0.94783839, -6.3090834, 7.6578366, 335, 10.015207, -55.705781, 83.053897
1.177664, 43941.3, 9111.131, -4608.7021, 273.39272, -3665.0849, 18901.356, 60.620219, 57.487942, 58.483156, 43737.97, -175.18585, 672000, 301.10705, 62639.327, 203809.8, 1.1721665, -2.386744, -0.64474649, -0.49895589, 336, 77.935517, 53.523093, -78.206492
1.1661099, 44042.225, 9168.0334, -4569.9643, 275.08069, -3492.7038, 18799.131, 60.891392, 57.703431, 58.580007, 44135.713, 262.64126, 674000, 299.47856, 62934.845, 205829.19, 1.1706172, 3.772611, 3.609672, -5.361714, 337, -50.592713, -32.385017, 3.1413541
1.1705187, 43977.633, 9263.36, -4593.9077, 269.93648, -3548.8164, 18997.78, 60.807158, 57.509017, 58.637768, 44094.273, 323.01551, 676000, 302.64311, 63092.053, 205053.92, 1.1679481, 2.0187877, 2.5274209, -0.32314665, 338, -88.659183, -14.732887, 5.2034295
1.1706097, 44251.437, 9098.3043, -4831.7891, 288.91973, -3562.3929, 18664.96, 60.829181, 57.64587, 58.472837, 43938.751, 497.74277, 678000, 297.34115, 62603.711, 205037.99, 1.1717217, -4.0554804, -4.5168986, 1.3247876, 339, -16.271685, -98.603112, -36.426561
1.1715725, 44150.734, 9039.0298, -4656.6249, 272.50764, -3635.4902, 18846.156, 60.818777, 57.993782, 58.08422, 43880.64, 33.94016, 680000, 300.22768, 62726.795, 204869.48, 1.1718529, 2.5270012, 5.2375314, -5.0709744, 340, -64.590722, 62.744068, -8.4703058
1.1688898, 44081.047, 8966.022, -4519.3676, 296.92109, -3613.2779, 18900.355, 60.751285, 57.799997, 58.477608, 43900.028, -300.58204, 682000, 301.0911, 62800.382, 205339.68, 1.1703877, -2.2691662, 1.6020157, 5.4061787, 341, 109.25274, 23.758303, -41.641619
1.167783, 44174.112, 9093.0142, -4692.2613, 288.86857, -3533.5671, 18873.4, 60.785893, 58.029633, 58.268213, 44010.298, 517.53644, 684000, 300.66169, 62883.698, 205534.31, 1.1702176, -2.9028215, -5.7165045, -5.7761285, 342, -53.309276, -69.636483, -34.37238
1.1696113, 44050.606, 9087.5206, -4716.2027, 292.14865, -3523.5418, 18816.756, 61.234457, 57.640583, 58.140755, 43909.578, 1011.5221, 686000, 299.75933, 62726.334, 205213.01, 1.1699095, 1.7929173, 2.9949376, 0.45473468, 343, -78.350208, -141.22468, -87.902526
1.1715804, 43996.445, 9196.9508, -4532.7675, 275.00004, -3553.4123, 18887.522, 60.744777, 57.814309, 58.335118, 44086.014, 156.94669, 688000, 300.88666, 62973.536, 204868.11, 1.1697141, 1.0370738, -0.98602611, -0.64547222, 344, -18.244568, -56.133595, 26.670293
1.1707772, 43980.802, 9030.511, -4615.9433, 255.19599, -3543.5654, 19017.875, 60.719722, 57.818473, 58.395019, 43805.522, -581.62692, 690000, 302.96325, 62823.398, 205008.65, 1.1696383, -2.5220479, 0.75525339, -0.55806211, 345, 98.558787, 11.688083, 66.553172
1.1711209, 43934.032, 9026.0082, -4560.2592, 276.54182, -3612.6395, 19015.668, 60.923716, 57.615779, 58.387101, 43783.673, -133.69893, 692000, 302.92809, 62799.341, 204948.49, 1.1690036, 0.22707355, -3.1505884, -2.2443642, 346, -66.181625, 28.151009, 78.671748
1.1685277, 44252.796, 9159.8429, -4649.9344, 286.98801, -3550.7324, 19017.986, 61.287875, 57.304446, 58.485008, 44179.835, -513.48836, 694000, 302.96501, 63197.821, 205403.31, 1.1679056, 13.02747, -4.463276, 3.1622242, 347, 118.64581, -16.062057, 53.503868
1.1724845, 44061.568, 8966.5413, -4569.6613, 299.38218, -3577.6104, 18804.457, 60.990021, 57.586441, 58.285473, 43878.323, 380.09442, 696000, 299.56341, 62682.78, 204710.13, 1.1707215, -4.1392351, 0.17257338, 2.3178375, 348, -8.8370635, -34.782807, -71.91933
1.1705194, 44235.599, 9154.3442, -4632.5098, 272.88867, -3607.8683, 18842.177, 61.116055, 57.687246, 58.161116, 44147.852, 982.69136, 698000, 300.16429, 62990.028, 205053.81, 1.1679189, 2.523037, 2.6023653, 3.2979992, 349, -80.80084, -125.48874, -92.424028
1.1660446, 44034.874, 9063.98, -4608.7236, 258.8027, -3523.7986, 18695.214, 61.247737, 57.627996, 58.318687, 43972.747, 6.7520793, 700000, 297.82311, 62667.961, 205840.73, 1.171971, -1.2605555, -4.4989784, -1.2015826, 350, 47.854311, -56.448548, 6.5417735
1.1690602, 44067.922, 9170.6295, -4612.5017, 295.70809, -3505.0116, 18792.099, 60.809086, 57.832001, 58.38118, 44116.864, 171.62475, 702000, 299.36652, 62908.963, 205309.75, 1.1678386, 0.10526345, 3.5526823, -1.6191605, 351, -113.00664, 69.410079, -8.5730666
1.1720144, 44069.065, 8978.1362, -4655.4992, 295.803, -3536.6674, 18771.118, 61.109512, 57.515242, 58.26688, 43867.477, 341.7086, 704000, 299.0323, 62638.596, 204792.25, 1.170021, -2.5100022, -0.49838405, -3.3126683, 352, -59.853221, -26.143851, -17.873801
1.1730082, 44087.509, 9221.7769, -4716.5012, 271.19526, -3681.5424, 18896.043, 61.235337, 57.254585, 58.362385, 43882.783, -428.57308, 706000, 301.0224, 62778.825, 204618.74, 1.1709136, 2.5568378, -5.5423116, 5.2366524, 353, 126.82696, -53.386894, 56.835436
1.1700185, 44151.332, 9022.3244, -4489.5478, 304.29847, -3617.7367, 18860.851, 60.952097, 57.890315, 58.137875, 44069.665, -311.15312, 708000, 300.46178, 62930.516, 205141.59, 1.1696272, 4.6773639, 3.8406416, -7.2354323, 354, 131.57235, -38.340454, 1.3508734
1.1671035, 44075.416, 9040.6988, -4573.6995, 291.34282, -3475.649, 18893.637, 60.67718, 58.166149, 58.269515, 44074.57, -63.853318, 710000, 300.98407, 62968.206, 205653.97, 1.1699501, -1.0641031, 1.9080904, 1.4043871, 355, -25.411691, -6.3310204, 51.152524
1.1695373, 44042.993, 8981.6124, -4566.5802, 274.24507, -3575.55, 18928.648, 60.635295, 57.749787, 58.607947, 43917.463, -76.871984, 712000, 301.54182, 62846.112, 205226.01, 1.17155, -5.2451052, -3.6591734, -2.9886994, 356, 23.870318, -42.637917, 42.13476
1.1719219, 44166.907, 9065.271, -4517.4535, 304.45957, -3643.4333, 18698.14, 60.581785, 57.834582, 58.454522, 44059.165, -243.39288, 714000, 297.86972, 62757.305, 204808.4, 1.1692643, 1.8685765, -6.7591325, 12.141966, 357, 49.339032, 35.382537, -10.736219
1.1702233, 44131.041, 9107.3157, -4597.2151, 271.39975, -3622.8403, 18880.312, 60.843522, 57.69178, 58.43182, 43988.417, -440.31037, 716000, 300.7718, 62868.729, 205105.69, 1.1711197, -2.2041993, 2.5992855, -0.7378677, 358, 46.205628, 27.175404, 60.462314
